datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
2/1/2019 6:00,1,0,1,3,16.4,20.455,54,11.0014,67
2/1/2019 7:00,1,0,1,3,15.58,19.695,62,6.0032,208
2/1/2019 8:00,1,0,1,3,14.76,18.18,73,7.0015,520
2/1/2019 9:00,1,0,1,2,14.76,17.425,71,12.998,276
2/1/2019 10:00,1,0,1,1,16.4,20.455,62,8.9981,133
2/1/2019 11:00,1,0,1,1,16.4,20.455,58,11.0014,143
2/1/2019 12:00,1,0,1,1,18.04,21.97,54,7.0015,179
2/1/2019 13:00,1,0,1,1,18.86,22.725,47,15.0013,186
2/1/2019 14:00,1,0,1,1,25.42,31.06,33,15.0013,192
2/1/2019 15:00,1,0,1,1,24.6,31.06,35,19.0012,194
2/1/2019 16:00,1,0,1,1,24.6,31.06,40,15.0013,283
2/1/2019 17:00,1,0,1,1,23.78,27.275,43,12.998,539
2/1/2019 18:00,1,0,1,1,22.96,26.515,46,11.0014,526
2/1/2019 19:00,1,0,1,1,22.14,25.76,52,19.0012,335
2/1/2019 20:00,1,0,1,1,21.32,25,52,11.0014,264
2/1/2019 21:00,1,0,1,1,21.32,25,52,11.0014,233
2/1/2019 22:00,1,0,1,1,20.5,24.24,55,12.998,140
2/1/2019 23:00,1,0,1,1,18.86,22.725,63,6.0032,97
2/2/2019 0:00,1,0,1,1,18.86,22.725,59,8.9981,31
2/2/2019 1:00,1,0,1,2,18.86,22.725,55,0,17
2/2/2019 2:00,1,0,1,2,17.22,21.21,67,8.9981,9
2/2/2019 3:00,1,0,1,2,17.22,21.21,67,8.9981,2
2/2/2019 4:00,1,0,1,3,16.4,20.455,82,6.0032,1
2/2/2019 5:00,1,0,1,3,16.4,20.455,82,0,19
2/2/2019 6:00,1,0,1,3,14.76,18.94,90,0,74
2/2/2019 7:00,1,0,1,3,14.76,18.94,93,0,205
2/2/2019 8:00,1,0,1,3,16.4,20.455,87,0,445
2/2/2019 9:00,1,0,1,3,15.58,19.695,87,0,228
2/2/2019 10:00,1,0,1,3,17.22,21.21,77,7.0015,78
2/2/2019 11:00,1,0,1,3,16.4,20.455,82,16.9979,105
2/2/2019 12:00,1,0,1,1,17.22,21.21,82,0,148
2/2/2019 13:00,1,0,1,2,17.22,21.21,77,0,137
2/2/2019 14:00,1,0,1,1,16.4,20.455,76,7.0015,141
2/2/2019 15:00,1,0,1,1,18.86,22.725,67,11.0014,174
2/2/2019 16:00,1,0,1,1,18.86,22.725,55,19.0012,229
2/2/2019 17:00,1,0,1,1,17.22,21.21,54,32.9975,450
2/2/2019 18:00,1,0,1,1,16.4,20.455,43,31.0009,410
2/2/2019 19:00,1,0,1,1,15.58,19.695,43,35.0008,327
2/2/2019 20:00,1,0,1,1,14.76,15.91,46,35.0008,213
2/2/2019 21:00,1,0,1,1,13.94,15.15,46,27.9993,148
2/2/2019 22:00,1,0,1,1,13.12,14.395,49,27.9993,109
2/2/2019 23:00,1,0,1,1,13.12,15.15,49,16.9979,61
2/3/2019 0:00,1,0,1,1,13.12,14.395,53,26.0027,38
2/3/2019 1:00,1,0,1,1,12.3,13.635,56,22.0028,22
2/3/2019 2:00,1,0,1,1,12.3,14.395,52,15.0013,6
2/3/2019 3:00,1,0,1,1,11.48,12.88,56,19.9995,4
2/3/2019 4:00,1,0,1,1,10.66,12.88,60,15.0013,2
2/3/2019 5:00,1,0,1,1,10.66,12.88,60,15.0013,17
2/3/2019 6:00,1,0,1,1,9.84,12.12,65,11.0014,88
2/3/2019 7:00,1,0,1,1,9.84,11.365,65,15.0013,226
2/3/2019 8:00,1,0,1,1,9.84,11.365,65,15.0013,441
2/3/2019 9:00,1,0,1,1,9.84,11.365,65,12.998,270
2/3/2019 10:00,1,0,1,1,11.48,12.88,56,19.0012,129
2/3/2019 11:00,1,0,1,1,13.12,15.15,53,19.9995,164
2/3/2019 12:00,1,0,1,1,13.94,16.665,46,8.9981,216
2/3/2019 13:00,1,0,1,1,14.76,18.18,46,0,198
2/3/2019 14:00,1,0,1,1,14.76,17.425,46,15.0013,170
2/3/2019 15:00,1,0,1,1,15.58,19.695,40,0,216
2/3/2019 16:00,1,0,1,1,16.4,20.455,37,7.0015,311
2/3/2019 17:00,1,0,1,1,16.4,20.455,37,6.0032,488
2/3/2019 18:00,1,0,1,1,15.58,19.695,40,8.9981,385
2/3/2019 19:00,1,0,1,1,13.94,17.425,49,7.0015,267
2/3/2019 20:00,1,0,1,1,13.94,17.425,49,7.0015,163
2/3/2019 21:00,1,0,1,1,13.94,17.425,49,7.0015,134
2/3/2019 22:00,1,0,1,1,13.94,17.425,49,7.0015,119
2/3/2019 23:00,1,0,1,1,10.66,13.635,70,7.0015,77
2/4/2019 0:00,1,0,0,1,10.66,13.635,70,7.0015,86
2/4/2019 1:00,1,0,0,1,10.66,13.635,70,7.0015,43
2/4/2019 2:00,1,0,0,1,9.84,12.88,70,6.0032,44
2/4/2019 3:00,1,0,0,1,9.84,14.395,75,0,18
2/4/2019 4:00,1,0,0,1,9.84,12.88,81,6.0032,6
2/4/2019 5:00,1,0,0,1,9.84,12.88,81,6.0032,4
2/4/2019 6:00,1,0,0,1,9.02,11.365,87,8.9981,5
2/4/2019 7:00,1,0,0,2,9.84,12.12,87,8.9981,28
2/4/2019 8:00,1,0,0,1,9.84,14.395,87,0,90
2/4/2019 9:00,1,0,0,1,9.84,12.12,81,8.9981,157
2/4/2019 10:00,1,0,0,1,9.84,12.88,87,7.0015,224
2/4/2019 11:00,1,0,0,1,12.3,16.665,70,0,270
2/4/2019 12:00,1,0,0,2,12.3,15.91,70,6.0032,300
2/4/2019 13:00,1,0,0,2,12.3,14.395,70,12.998,302
2/4/2019 14:00,1,0,0,2,13.12,15.15,66,15.0013,276
2/4/2019 15:00,1,0,0,2,13.12,15.15,66,15.0013,305
2/4/2019 16:00,1,0,0,2,13.94,16.665,61,11.0014,143
2/4/2019 17:00,1,0,0,3,12.3,14.395,70,12.998,67
2/4/2019 18:00,1,0,0,3,11.48,13.635,75,11.0014,64
2/4/2019 19:00,1,0,0,3,10.66,13.635,87,8.9981,80
2/4/2019 20:00,1,0,0,3,9.84,11.365,93,12.998,77
2/4/2019 21:00,1,0,0,3,9.84,12.12,93,8.9981,78
2/4/2019 22:00,1,0,0,2,9.84,12.88,87,6.0032,95
2/4/2019 23:00,1,0,0,2,9.84,12.12,87,8.9981,70
2/5/2019 0:00,1,0,0,2,9.84,12.12,87,8.9981,61
2/5/2019 1:00,1,0,0,2,9.84,12.88,93,7.0015,51
2/5/2019 2:00,1,0,0,2,9.84,12.88,93,7.0015,63
2/5/2019 3:00,1,0,0,3,9.84,12.88,87,6.0032,17
2/5/2019 4:00,1,0,0,2,9.84,12.12,87,8.9981,9
2/5/2019 5:00,1,0,0,3,10.66,12.88,81,12.998,4
2/5/2019 6:00,1,0,0,2,10.66,12.12,70,16.9979,4
2/5/2019 7:00,1,0,0,2,9.84,12.12,75,11.0014,16
2/5/2019 8:00,1,0,0,2,9.84,12.12,75,11.0014,62
2/5/2019 9:00,1,0,0,2,9.84,11.365,70,15.0013,92
2/5/2019 10:00,1,0,0,2,10.66,12.12,65,19.0012,148
2/5/2019 11:00,1,0,0,2,10.66,12.88,70,12.998,182
2/5/2019 12:00,1,0,0,2,10.66,12.88,65,12.998,248
2/5/2019 13:00,1,0,0,2,11.48,13.635,61,11.0014,274
2/5/2019 14:00,1,0,0,1,12.3,15.15,61,11.0014,243
2/5/2019 15:00,1,0,0,2,12.3,14.395,56,16.9979,272
2/5/2019 16:00,1,0,0,1,12.3,14.395,56,15.0013,296
2/5/2019 17:00,1,0,0,1,13.12,15.91,53,11.0014,306
2/5/2019 18:00,1,0,0,1,12.3,14.395,52,16.9979,181
2/5/2019 19:00,1,0,0,1,12.3,14.395,52,15.0013,69
2/5/2019 20:00,1,0,0,1,11.48,13.635,56,12.998,50
2/5/2019 21:00,1,0,0,1,11.48,14.395,56,7.0015,66
2/5/2019 22:00,1,0,0,1,10.66,13.635,60,7.0015,191
2/5/2019 23:00,1,0,0,1,9.84,12.12,70,8.9981,42
2/6/2019 0:00,1,0,1,1,9.84,12.12,65,8.9981,21
2/6/2019 1:00,1,0,1,1,9.02,12.88,75,6.0032,6
2/6/2019 2:00,1,0,1,1,9.02,13.635,75,0,3
2/6/2019 4:00,1,0,1,1,7.38,10.605,80,7.0015,2
2/6/2019 5:00,1,0,1,1,7.38,10.605,80,7.0015,17
2/6/2019 6:00,1,0,1,1,6.56,9.09,86,7.0015,72
2/6/2019 7:00,1,0,1,1,6.56,9.09,86,7.0015,234
2/6/2019 8:00,1,0,1,1,6.56,9.09,86,8.9981,444
2/6/2019 9:00,1,0,1,1,7.38,10.605,80,7.0015,277
2/6/2019 10:00,1,0,1,1,9.02,12.12,75,7.0015,116
2/6/2019 11:00,1,0,1,1,10.66,13.635,70,8.9981,116
2/6/2019 12:00,1,0,1,1,13.12,15.91,61,11.0014,150
2/6/2019 13:00,1,0,1,1,15.58,19.695,40,15.0013,141
2/6/2019 14:00,1,0,1,1,16.4,20.455,35,11.0014,140
2/6/2019 15:00,1,0,1,1,17.22,21.21,32,19.0012,171
2/6/2019 16:00,1,0,1,1,16.4,20.455,43,16.9979,228
2/6/2019 17:00,1,0,1,1,16.4,20.455,43,16.9979,430
2/6/2019 18:00,1,0,1,1,15.58,19.695,43,15.0013,437
2/6/2019 19:00,1,0,1,1,14.76,16.665,43,16.9979,291
2/6/2019 20:00,1,0,1,1,13.94,16.665,46,11.0014,201
2/6/2019 21:00,1,0,1,1,13.12,15.91,57,11.0014,154
2/6/2019 22:00,1,0,1,1,12.3,15.15,65,8.9981,87
2/6/2019 23:00,1,0,1,1,12.3,15.15,65,8.9981,46
2/7/2019 0:00,1,0,1,1,12.3,14.395,70,12.998,23
2/7/2019 1:00,1,0,1,1,11.48,14.395,61,8.9981,14
2/7/2019 2:00,1,0,1,1,12.3,16.665,61,0,4
2/7/2019 3:00,1,0,1,2,12.3,16.665,70,0,2
2/7/2019 4:00,1,0,1,2,12.3,16.665,70,0,3
2/7/2019 5:00,1,0,1,1,13.12,16.665,49,6.0032,15
2/7/2019 6:00,1,0,1,1,13.12,15.15,45,19.9995,100
2/7/2019 7:00,1,0,1,1,13.12,17.425,45,0,299
2/7/2019 8:00,1,0,1,1,12.3,15.91,49,0,529
2/7/2019 9:00,1,0,1,1,13.12,16.665,49,0,289
2/7/2019 10:00,1,0,1,1,13.94,16.665,46,11.0014,116
2/7/2019 11:00,1,0,1,1,14.76,17.425,46,12.998,129
2/7/2019 12:00,1,0,1,1,16.4,20.455,40,22.0028,172
2/7/2019 13:00,1,0,1,1,18.04,21.97,38,16.9979,184
2/7/2019 14:00,1,0,1,1,18.04,21.97,38,16.9979,138
2/7/2019 15:00,1,0,1,1,18.04,21.97,38,12.998,146
2/7/2019 16:00,1,0,1,1,18.04,21.97,35,16.9979,276
2/7/2019 17:00,1,0,1,1,18.04,21.97,35,12.998,509
2/7/2019 18:00,1,0,1,1,17.22,21.21,38,12.998,518
2/7/2019 19:00,1,0,1,1,15.58,19.695,43,15.0013,338
2/7/2019 20:00,1,0,1,1,14.76,17.425,50,8.9981,212
2/7/2019 21:00,1,0,1,1,13.94,17.425,61,7.0015,190
2/7/2019 22:00,1,0,1,1,13.12,15.91,57,12.998,118
2/7/2019 23:00,1,0,1,1,13.12,16.665,57,8.9981,51
2/8/2019 0:00,1,0,1,1,12.3,14.395,56,15.0013,23
2/8/2019 1:00,1,0,1,1,11.48,13.635,61,11.0014,10
2/8/2019 2:00,1,0,1,1,10.66,15.15,65,0,1
2/8/2019 3:00,1,0,1,1,10.66,15.15,65,0,1
2/8/2019 4:00,1,0,1,1,9.84,12.88,70,6.0032,1
2/8/2019 5:00,1,0,1,1,9.84,12.88,70,6.0032,20
2/8/2019 6:00,1,0,1,2,9.84,14.395,70,0,98
2/8/2019 7:00,1,0,1,2,9.84,12.88,70,7.0015,281
2/8/2019 8:00,1,0,1,2,9.84,11.365,70,15.0013,508
2/8/2019 9:00,1,0,1,2,9.84,12.88,70,11.0014,253
2/8/2019 10:00,1,0,1,2,10.66,12.88,70,15.0013,108
2/8/2019 11:00,1,0,1,2,10.66,12.88,65,15.0013,102
2/8/2019 12:00,1,0,1,2,11.48,12.88,65,19.0012,138
2/8/2019 13:00,1,0,1,2,11.48,14.395,61,7.0015,126
2/8/2019 14:00,1,0,1,2,12.3,15.15,56,11.0014,108
2/8/2019 15:00,1,0,1,3,12.3,15.91,61,7.0015,54
2/8/2019 16:00,1,0,1,3,10.66,13.635,81,7.0015,75
2/8/2019 17:00,1,0,1,3,9.84,12.88,87,7.0015,155
2/8/2019 18:00,1,0,1,3,9.84,12.88,87,7.0015,167
2/8/2019 19:00,1,0,1,3,9.84,12.88,87,7.0015,161
2/8/2019 20:00,1,0,1,3,9.84,12.12,87,8.9981,125
2/8/2019 21:00,1,0,1,3,9.84,11.365,87,12.998,129
2/8/2019 22:00,1,0,1,2,9.84,12.12,87,8.9981,98
2/8/2019 23:00,1,0,1,2,9.84,12.12,87,11.0014,60
2/9/2019 0:00,1,0,1,2,9.84,12.12,87,11.0014,26
2/9/2019 1:00,1,0,1,2,9.84,12.12,87,8.9981,12
2/9/2019 2:00,1,0,1,1,9.02,11.365,80,8.9981,2
2/9/2019 3:00,1,0,1,1,9.02,10.605,80,19.0012,4
2/9/2019 4:00,1,0,1,2,9.02,9.85,75,30.0026,1
2/9/2019 5:00,1,0,1,1,8.2,9.09,75,19.0012,18
2/9/2019 6:00,1,0,1,1,8.2,9.09,75,19.0012,76
2/9/2019 7:00,1,0,1,1,8.2,9.85,69,16.9979,267
2/9/2019 8:00,1,0,1,1,8.2,9.85,64,16.9979,484
2/9/2019 9:00,1,0,1,1,8.2,9.85,59,15.0013,238
2/9/2019 10:00,1,0,1,1,9.02,10.605,51,15.0013,97
2/9/2019 11:00,1,0,1,1,9.84,11.365,52,15.0013,99
2/9/2019 12:00,1,0,1,1,10.66,11.365,48,22.0028,158
2/9/2019 13:00,1,0,1,1,12.3,13.635,42,22.0028,154
2/9/2019 14:00,1,0,1,1,13.12,15.15,39,19.9995,144
2/9/2019 15:00,1,0,1,1,13.12,15.15,36,19.9995,134
2/9/2019 16:00,1,0,1,1,13.94,16.665,36,0,238
2/9/2019 17:00,1,0,1,1,13.94,16.665,34,8.9981,399
2/9/2019 18:00,1,0,1,1,13.94,16.665,31,11.0014,417
2/9/2019 19:00,1,0,1,1,13.12,16.665,33,7.0015,295
2/9/2019 20:00,1,0,1,1,13.12,17.425,36,0,199
2/9/2019 21:00,1,0,1,1,12.3,15.91,52,6.0032,177
2/9/2019 22:00,1,0,1,2,12.3,16.665,56,0,107
2/9/2019 23:00,1,0,1,2,12.3,16.665,52,0,84
2/10/2019 0:00,1,0,1,2,11.48,15.15,65,6.0032,43
2/10/2019 1:00,1,0,1,2,11.48,15.15,61,6.0032,13
2/10/2019 2:00,1,0,1,1,10.66,14.395,52,6.0032,16
2/10/2019 3:00,1,0,1,1,10.66,14.395,56,6.0032,5
2/10/2019 4:00,1,0,1,1,10.66,14.395,56,6.0032,2
2/10/2019 5:00,1,0,1,1,9.84,11.365,52,15.0013,17
2/10/2019 6:00,1,0,1,1,8.2,9.85,59,12.998,64
2/10/2019 7:00,1,0,1,1,8.2,10.605,59,11.0014,230
2/10/2019 8:00,1,0,1,1,8.2,10.605,59,11.0014,448
2/10/2019 9:00,1,0,1,1,9.02,11.365,55,11.0014,275
2/10/2019 10:00,1,0,1,2,10.66,13.635,48,8.9981,124
2/10/2019 11:00,1,0,1,2,11.48,14.395,45,7.0015,153
2/10/2019 12:00,1,0,1,2,12.3,15.15,42,8.9981,176
2/10/2019 13:00,1,0,1,2,12.3,15.91,42,6.0032,192
2/10/2019 14:00,1,0,1,2,13.12,16.665,39,6.0032,146
2/10/2019 15:00,1,0,1,2,13.12,16.665,45,8.9981,191
2/10/2019 16:00,1,0,1,2,13.94,15.91,42,16.9979,268
2/10/2019 17:00,1,0,1,2,13.94,16.665,42,12.998,396
2/10/2019 18:00,1,0,1,3,12.3,15.15,61,8.9981,359
2/10/2019 19:00,1,0,1,2,13.12,17.425,57,0,262
2/10/2019 20:00,1,0,1,2,13.12,17.425,57,0,151
2/10/2019 21:00,1,0,1,2,13.12,16.665,66,6.0032,122
2/10/2019 22:00,1,0,1,2,13.12,17.425,66,0,113
2/10/2019 23:00,1,0,1,2,12.3,15.91,70,6.0032,65
2/11/2019 0:00,1,0,0,2,12.3,15.15,70,8.9981,53
2/11/2019 1:00,1,0,0,3,11.48,14.395,81,8.9981,45
2/11/2019 2:00,1,0,0,3,10.66,12.88,81,12.998,26
2/11/2019 3:00,1,0,0,3,9.84,11.365,87,15.0013,9
2/11/2019 4:00,1,0,0,3,9.84,11.365,87,15.0013,4
2/11/2019 5:00,1,0,0,3,9.02,11.365,93,11.0014,2
2/11/2019 6:00,1,0,0,3,9.02,11.365,93,8.9981,9
2/11/2019 7:00,1,0,0,3,9.02,11.365,93,8.9981,19
2/11/2019 8:00,1,0,0,3,9.02,11.365,93,8.9981,78
2/11/2019 9:00,1,0,0,3,9.02,12.12,93,7.0015,90
2/11/2019 10:00,1,0,0,3,9.02,12.12,93,7.0015,166
2/11/2019 11:00,1,0,0,2,9.84,12.88,81,7.0015,183
2/11/2019 12:00,1,0,0,2,10.66,12.88,81,11.0014,221
2/11/2019 13:00,1,0,0,2,10.66,12.12,81,19.0012,235
2/11/2019 14:00,1,0,0,2,10.66,12.12,81,16.9979,243
2/11/2019 15:00,1,0,0,2,12.3,13.635,61,19.9995,124
2/11/2019 16:00,1,0,0,3,9.02,9.85,75,27.9993,146
2/11/2019 17:00,1,0,0,3,9.02,9.09,69,31.0009,144
2/11/2019 18:00,1,0,0,2,9.02,9.09,47,43.9989,108
2/11/2019 19:00,1,0,0,2,8.2,7.575,40,36.9974,87
2/11/2019 20:00,1,0,0,2,6.56,6.06,43,36.9974,63
2/11/2019 21:00,1,0,0,1,5.74,3.79,43,43.0006,48
2/11/2019 22:00,1,0,0,2,5.74,5.305,39,26.0027,46
2/11/2019 23:00,1,0,0,3,4.92,3.79,50,32.9975,20
2/12/2019 0:00,1,0,0,3,4.1,3.79,68,26.0027,21
2/12/2019 1:00,1,0,0,3,3.28,2.275,79,31.0009,24
2/12/2019 2:00,1,0,0,2,4.1,3.03,58,39.0007,27
2/12/2019 3:00,1,0,0,2,4.1,2.275,46,46.0022,14
2/12/2019 4:00,1,0,0,2,4.1,2.275,46,47.9988,1
2/12/2019 5:00,1,0,0,1,4.1,3.79,49,26.0027,3
2/12/2019 6:00,1,0,0,1,4.1,3.79,49,26.0027,2
2/12/2019 7:00,1,0,0,1,3.28,4.545,53,12.998,18
2/12/2019 8:00,1,0,0,1,3.28,3.79,53,16.9979,26
2/12/2019 9:00,1,0,0,1,4.1,4.545,49,19.9995,63
2/12/2019 10:00,1,0,0,1,4.92,5.305,42,23.9994,91
2/12/2019 11:00,1,0,0,1,4.92,5.305,42,19.9995,124
2/12/2019 12:00,1,0,0,1,5.74,3.79,39,43.0006,140
2/12/2019 13:00,1,0,0,1,6.56,6.06,40,30.0026,138
2/12/2019 14:00,1,0,0,1,6.56,6.06,40,35.0008,111
2/12/2019 15:00,1,0,0,1,6.56,6.06,40,36.9974,155
2/12/2019 16:00,1,0,0,1,8.2,8.335,34,31.0009,164
2/12/2019 17:00,1,0,0,1,7.38,7.575,37,27.9993,87
2/12/2019 18:00,1,0,0,1,6.56,6.06,40,31.0009,96
2/12/2019 19:00,1,0,0,1,6.56,6.82,40,19.0012,80
2/12/2019 20:00,1,0,0,1,5.74,6.06,42,22.0028,57
2/12/2019 21:00,1,0,0,1,5.74,6.06,43,19.9995,36
2/12/2019 22:00,1,0,0,1,5.74,7.575,43,11.0014,28
2/12/2019 23:00,1,0,0,1,5.74,6.82,43,15.0013,23
2/13/2019 0:00,1,0,1,1,5.74,6.82,46,15.0013,9
2/13/2019 1:00,1,0,1,1,4.92,6.06,50,15.0013,6
2/13/2019 2:00,1,0,1,1,5.74,6.82,46,12.998,4
2/13/2019 3:00,1,0,1,1,4.92,7.575,54,7.0015,1
2/13/2019 4:00,1,0,1,1,4.92,8.335,54,6.0032,2
2/13/2019 5:00,1,0,1,1,4.1,6.06,58,8.9981,17
2/13/2019 6:00,1,0,1,1,4.1,5.305,54,15.0013,72
2/13/2019 7:00,1,0,1,1,4.1,5.305,54,12.998,195
2/13/2019 8:00,1,0,1,1,4.1,6.06,54,8.9981,417
2/13/2019 9:00,1,0,1,1,4.92,6.82,50,12.998,205
2/13/2019 10:00,1,0,1,1,5.74,7.575,50,8.9981,71
2/13/2019 11:00,1,0,1,1,9.02,11.365,37,12.998,90
2/13/2019 12:00,1,0,1,1,11.48,12.88,28,22.0028,118
2/13/2019 13:00,1,0,1,1,13.12,15.15,22,15.0013,140
2/13/2019 14:00,1,0,1,1,13.94,17.425,23,7.0015,135
2/13/2019 15:00,1,0,1,1,14.76,17.425,27,8.9981,155
2/13/2019 16:00,1,0,1,1,14.76,17.425,23,12.998,211
2/13/2019 17:00,1,0,1,1,14.76,17.425,23,12.998,407
2/13/2019 18:00,1,0,1,1,13.94,15.91,25,16.9979,405
2/13/2019 19:00,1,0,1,1,13.94,16.665,25,8.9981,263
2/13/2019 20:00,1,0,1,1,12.3,15.15,42,11.0014,214
2/13/2019 21:00,1,0,1,1,11.48,14.395,45,8.9981,147
2/13/2019 22:00,1,0,1,1,10.66,13.635,56,7.0015,102
2/13/2019 23:00,1,0,1,1,11.48,15.91,41,0,36
2/14/2019 0:00,1,0,1,2,10.66,15.15,60,0,14
2/14/2019 1:00,1,0,1,2,10.66,15.15,56,0,6
2/14/2019 2:00,1,0,1,2,11.48,15.91,41,0,3
2/14/2019 3:00,1,0,1,2,10.66,15.15,52,0,3
2/14/2019 4:00,1,0,1,2,10.66,13.635,65,7.0015,2
2/14/2019 5:00,1,0,1,2,10.66,13.635,65,7.0015,22
2/14/2019 6:00,1,0,1,2,10.66,15.15,56,0,90
2/14/2019 7:00,1,0,1,2,9.84,12.88,60,6.0032,280
2/14/2019 8:00,1,0,1,2,9.84,14.395,70,0,513
2/14/2019 9:00,1,0,1,2,10.66,14.395,56,6.0032,262
2/14/2019 10:00,1,0,1,2,10.66,13.635,60,8.9981,98
2/14/2019 11:00,1,0,1,2,12.3,15.15,45,11.0014,112
2/14/2019 12:00,1,0,1,2,12.3,14.395,52,15.0013,172
2/14/2019 13:00,1,0,1,2,14.76,16.665,40,16.9979,173
2/14/2019 14:00,1,0,1,1,16.4,20.455,40,15.0013,124
2/14/2019 15:00,1,0,1,2,17.22,21.21,38,30.0026,145
2/14/2019 16:00,1,0,1,1,17.22,21.21,35,19.9995,266
2/14/2019 17:00,1,0,1,1,17.22,21.21,38,23.9994,523
2/14/2019 18:00,1,0,1,2,15.58,19.695,46,19.9995,406
2/14/2019 19:00,1,0,1,2,14.76,17.425,50,11.0014,281
2/14/2019 20:00,1,0,1,2,15.58,19.695,46,8.9981,184
2/14/2019 21:00,1,0,1,2,14.76,18.18,50,7.0015,109
2/14/2019 22:00,1,0,1,2,14.76,18.18,50,7.0015,77
2/14/2019 23:00,1,0,1,2,14.76,18.18,50,6.0032,57
2/15/2019 0:00,1,0,1,1,13.12,17.425,57,0,22
2/15/2019 1:00,1,0,1,1,13.94,18.18,53,0,5
2/15/2019 2:00,1,0,1,1,12.3,16.665,61,0,4
2/15/2019 3:00,1,0,1,1,11.48,15.91,75,0,3
2/15/2019 4:00,1,0,1,1,11.48,14.395,70,7.0015,1
2/15/2019 5:00,1,0,1,1,11.48,14.395,70,7.0015,25
2/15/2019 6:00,1,0,1,1,12.3,15.15,61,8.9981,95
2/15/2019 7:00,1,0,1,2,12.3,14.395,65,12.998,321
2/15/2019 8:00,1,0,1,1,13.12,14.395,61,23.9994,515
2/15/2019 9:00,1,0,1,1,13.12,15.15,61,22.0028,231
2/15/2019 10:00,1,0,1,1,13.94,15.15,57,19.9995,120
2/15/2019 11:00,1,0,1,1,14.76,16.665,53,19.0012,138
2/15/2019 12:00,1,0,1,1,15.58,19.695,46,26.0027,163
2/15/2019 13:00,1,0,1,1,16.4,20.455,43,19.0012,170
2/15/2019 14:00,1,0,1,1,17.22,21.21,41,23.9994,134
2/15/2019 15:00,1,0,1,1,17.22,21.21,41,15.0013,171
2/15/2019 16:00,1,0,1,1,17.22,21.21,38,12.998,231
2/15/2019 17:00,1,0,1,1,17.22,21.21,38,12.998,487
2/15/2019 18:00,1,0,1,1,16.4,20.455,40,15.0013,468
2/15/2019 19:00,1,0,1,1,15.58,19.695,43,11.0014,311
2/15/2019 20:00,1,0,1,1,14.76,17.425,46,11.0014,211
2/15/2019 21:00,1,0,1,1,13.94,16.665,53,11.0014,178
2/15/2019 22:00,1,0,1,1,13.94,17.425,49,7.0015,107
2/15/2019 23:00,1,0,1,1,13.94,17.425,53,6.0032,58
2/16/2019 0:00,1,0,1,2,12.3,15.15,70,8.9981,23
2/16/2019 1:00,1,0,1,2,12.3,16.665,70,0,5
2/16/2019 2:00,1,0,1,2,12.3,15.91,70,6.0032,7
2/16/2019 3:00,1,0,1,2,12.3,16.665,61,0,1
2/16/2019 4:00,1,0,1,3,12.3,15.91,70,6.0032,3
2/16/2019 5:00,1,0,1,2,12.3,16.665,70,0,20
2/16/2019 6:00,1,0,1,2,12.3,15.91,70,6.0032,87
2/16/2019 7:00,1,0,1,2,12.3,15.15,70,8.9981,288
2/16/2019 8:00,1,0,1,2,12.3,15.91,70,6.0032,498
2/16/2019 9:00,1,0,1,2,12.3,15.15,70,11.0014,202
2/16/2019 10:00,1,0,1,3,13.12,16.665,70,8.9981,44
2/16/2019 11:00,1,0,1,3,13.12,16.665,70,7.0015,71
2/16/2019 12:00,1,0,1,3,13.12,16.665,76,6.0032,45
2/16/2019 13:00,1,0,1,3,13.94,15.91,71,16.9979,64
2/16/2019 14:00,1,0,1,3,13.12,15.91,81,12.998,31
2/16/2019 15:00,1,0,1,3,13.94,18.18,76,0,53
2/16/2019 16:00,1,0,1,3,13.94,18.18,81,0,118
2/16/2019 17:00,1,0,1,3,13.94,18.18,87,0,289
2/16/2019 18:00,1,0,1,3,13.94,16.665,87,8.9981,353
2/16/2019 19:00,1,0,1,2,13.12,15.91,87,11.0014,258
2/16/2019 20:00,1,0,1,2,13.12,16.665,87,8.9981,216
2/16/2019 21:00,1,0,1,2,13.94,17.425,81,7.0015,145
2/16/2019 22:00,1,0,1,2,13.12,17.425,81,0,111
2/16/2019 23:00,1,0,1,1,13.12,16.665,81,6.0032,73
2/17/2019 0:00,1,0,1,2,12.3,16.665,87,0,34
2/17/2019 1:00,1,0,1,2,12.3,16.665,93,0,18
2/17/2019 2:00,1,0,1,2,12.3,15.91,93,7.0015,12
2/17/2019 3:00,1,0,1,2,11.48,14.395,93,7.0015,1
2/17/2019 4:00,1,0,1,2,11.48,13.635,93,12.998,1
2/17/2019 5:00,1,0,1,2,11.48,13.635,93,11.0014,16
2/17/2019 6:00,1,0,1,2,11.48,14.395,96,8.9981,71
2/17/2019 7:00,1,0,1,2,11.48,14.395,93,7.0015,226
2/17/2019 8:00,1,0,1,2,10.66,15.15,100,0,520
2/17/2019 9:00,1,0,1,2,10.66,15.15,100,0,283
2/17/2019 10:00,1,0,1,1,13.94,15.91,71,19.0012,116
2/17/2019 11:00,1,0,1,1,14.76,16.665,62,27.9993,142
2/17/2019 12:00,1,0,1,1,15.58,19.695,46,26.0027,198
2/17/2019 13:00,1,0,1,1,16.4,20.455,43,23.9994,205
2/17/2019 14:00,1,0,1,1,16.4,20.455,37,23.9994,170
2/17/2019 15:00,1,0,1,1,17.22,21.21,35,27.9993,221
