season,holiday,workingday,weather,temp,humidity,count,year,month,day,hour,dayofweek
4,0,0,1,19.68,36,95,2018,11,13,21,1
4,0,0,1,19.68,41,89,2018,11,13,22,1
4,0,0,1,18.86,51,67,2018,11,13,23,1
4,0,1,1,18.86,59,30,2018,11,14,0,2
4,0,1,1,18.86,63,11,2018,11,14,1,2
4,0,1,1,18.86,63,17,2018,11,14,2,2
4,0,1,1,18.04,67,7,2018,11,14,3,2
4,0,1,1,18.04,67,5,2018,11,14,4,2
4,0,1,2,18.04,67,19,2018,11,14,5,2
4,0,1,2,18.04,72,114,2018,11,14,6,2
4,0,1,1,18.04,72,322,2018,11,14,7,2
4,0,1,2,18.86,67,452,2018,11,14,8,2
4,0,1,2,19.68,67,233,2018,11,14,9,2
4,0,1,2,20.5,63,111,2018,11,14,10,2
4,0,1,2,22.14,60,128,2018,11,14,11,2
4,0,1,1,22.96,56,202,2018,11,14,12,2
4,0,1,1,24.6,49,203,2018,11,14,13,2
4,0,1,1,25.42,46,185,2018,11,14,14,2
4,0,1,1,26.24,44,195,2018,11,14,15,2
4,0,1,1,25.42,46,315,2018,11,14,16,2
4,0,1,1,25.42,46,519,2018,11,14,17,2
4,0,1,1,22.96,56,489,2018,11,14,18,2
4,0,1,1,24.6,53,302,2018,11,14,19,2
4,0,1,1,24.6,53,240,2018,11,14,20,2
4,0,1,1,24.6,53,213,2018,11,14,21,2
4,0,1,1,23.78,56,113,2018,11,14,22,2
4,0,1,1,22.96,64,61,2018,11,14,23,2
4,0,1,1,22.96,64,22,2018,11,15,0,3
4,0,1,1,22.96,60,10,2018,11,15,1,3
4,0,1,1,22.96,64,15,2018,11,15,2,3
4,0,1,2,22.14,68,4,2018,11,15,3,3
4,0,1,1,22.96,64,7,2018,11,15,4,3
4,0,1,1,22.14,68,28,2018,11,15,5,3
4,0,1,2,22.96,64,108,2018,11,15,6,3
4,0,1,2,22.14,68,319,2018,11,15,7,3
4,0,1,2,22.14,68,480,2018,11,15,8,3
4,0,1,2,22.96,64,200,2018,11,15,9,3
4,0,1,2,22.96,64,138,2018,11,15,10,3
4,0,1,2,22.96,64,134,2018,11,15,11,3
4,0,1,2,22.14,68,176,2018,11,15,12,3
4,0,1,3,22.14,60,153,2018,11,15,13,3
4,0,1,2,22.14,60,147,2018,11,15,14,3
4,0,1,2,22.14,60,191,2018,11,15,15,3
4,0,1,2,21.32,68,271,2018,11,15,16,3
4,0,1,2,20.5,72,451,2018,11,15,17,3
4,0,1,2,20.5,72,441,2018,11,15,18,3
4,0,1,2,20.5,72,286,2018,11,15,19,3
4,0,1,2,19.68,82,238,2018,11,15,20,3
4,0,1,2,20.5,77,168,2018,11,15,21,3
4,0,1,2,18.86,88,128,2018,11,15,22,3
4,0,1,2,18.86,94,80,2018,11,15,23,3
4,0,1,2,18.86,94,31,2018,11,16,0,4
4,0,1,3,18.86,94,5,2018,11,16,1,4
4,0,1,2,18.86,94,10,2018,11,16,2,4
4,0,1,2,18.86,94,5,2018,11,16,3,4
4,0,1,2,18.04,100,4,2018,11,16,4,4
4,0,1,3,18.86,94,13,2018,11,16,5,4
4,0,1,2,18.86,94,56,2018,11,16,6,4
4,0,1,3,18.86,94,137,2018,11,16,7,4
4,0,1,3,18.86,94,232,2018,11,16,8,4
4,0,1,3,18.86,94,82,2018,11,16,9,4
4,0,1,3,18.86,94,36,2018,11,16,10,4
4,0,1,3,18.86,94,60,2018,11,16,11,4
4,0,1,3,18.86,100,54,2018,11,16,12,4
4,0,1,3,18.86,94,58,2018,11,16,13,4
4,0,1,2,18.86,100,61,2018,11,16,14,4
4,0,1,3,19.68,94,66,2018,11,16,15,4
4,0,1,3,19.68,94,123,2018,11,16,16,4
4,0,1,2,19.68,88,233,2018,11,16,17,4
4,0,1,3,18.86,88,189,2018,11,16,18,4
4,0,1,3,18.86,88,111,2018,11,16,19,4
4,0,1,3,18.04,88,99,2018,11,16,20,4
4,0,1,3,18.04,88,75,2018,11,16,21,4
4,0,1,3,17.22,88,46,2018,11,16,22,4
4,0,1,3,17.22,88,31,2018,11,16,23,4
4,0,1,2,17.22,88,24,2018,11,17,0,5
4,0,1,2,17.22,82,5,2018,11,17,1,5
4,0,1,2,17.22,82,5,2018,11,17,2,5
4,0,1,2,17.22,77,3,2018,11,17,3,5
4,0,1,2,16.4,62,4,2018,11,17,4,5
4,0,1,3,13.94,71,22,2018,11,17,5,5
4,0,1,3,14.76,57,75,2018,11,17,6,5
4,0,1,3,13.94,61,168,2018,11,17,7,5
4,0,1,3,13.94,61,355,2018,11,17,8,5
4,0,1,2,13.94,61,198,2018,11,17,9,5
4,0,1,2,13.94,61,81,2018,11,17,10,5
4,0,1,3,13.12,66,97,2018,11,17,11,5
4,0,1,2,13.94,53,121,2018,11,17,12,5
4,0,1,2,13.94,49,124,2018,11,17,13,5
4,0,1,2,13.94,49,110,2018,11,17,14,5
4,0,1,2,13.94,49,116,2018,11,17,15,5
4,0,1,1,13.12,39,195,2018,11,17,16,5
4,0,1,1,13.12,42,399,2018,11,17,17,5
4,0,1,1,13.12,39,307,2018,11,17,18,5
4,0,1,1,12.3,45,217,2018,11,17,19,5
4,0,1,1,12.3,42,169,2018,11,17,20,5
4,0,1,1,12.3,42,116,2018,11,17,21,5
4,0,1,1,10.66,52,84,2018,11,17,22,5
4,0,1,1,10.66,52,58,2018,11,17,23,5
4,0,1,1,10.66,48,30,2018,11,18,0,6
4,0,1,1,10.66,44,10,2018,11,18,1,6
4,0,1,1,9.84,44,10,2018,11,18,2,6
4,0,1,1,9.84,41,2,2018,11,18,3,6
4,0,1,1,9.02,44,5,2018,11,18,4,6
4,0,1,1,9.02,44,22,2018,11,18,5,6
4,0,1,1,9.02,44,71,2018,11,18,6,6
4,0,1,1,9.02,44,216,2018,11,18,7,6
4,0,1,1,9.02,44,375,2018,11,18,8,6
4,0,1,1,10.66,41,213,2018,11,18,9,6
4,0,1,1,10.66,41,115,2018,11,18,10,6
4,0,1,1,12.3,36,140,2018,11,18,11,6
4,0,1,1,13.12,33,165,2018,11,18,12,6
4,0,1,1,13.94,31,177,2018,11,18,13,6
4,0,1,1,13.94,31,154,2018,11,18,14,6
4,0,1,1,13.94,29,178,2018,11,18,15,6
4,0,1,1,13.94,29,209,2018,11,18,16,6
4,0,1,1,13.12,31,378,2018,11,18,17,6
4,0,1,1,12.3,36,328,2018,11,18,18,6
4,0,1,1,11.48,41,190,2018,11,18,19,6
4,0,1,1,11.48,48,137,2018,11,18,20,6
4,0,1,1,11.48,48,111,2018,11,18,21,6
4,0,1,1,10.66,52,97,2018,11,18,22,6
4,0,1,1,10.66,60,59,2018,11,18,23,6
4,0,0,1,10.66,56,53,2018,11,19,0,0
4,0,0,1,10.66,52,35,2018,11,19,1,0
4,0,0,1,9.84,56,46,2018,11,19,2,0
4,0,0,1,10.66,48,15,2018,11,19,3,0
4,0,0,1,10.66,48,8,2018,11,19,4,0
4,0,0,1,9.84,56,2,2018,11,19,5,0
4,0,0,1,9.84,60,12,2018,11,19,6,0
4,0,0,1,9.84,60,41,2018,11,19,7,0
4,0,0,1,10.66,56,92,2018,11,19,8,0
4,0,0,1,11.48,52,142,2018,11,19,9,0
4,0,0,1,13.12,45,200,2018,11,19,10,0
4,0,0,1,14.76,40,233,2018,11,19,11,0
4,0,0,1,16.4,35,311,2018,11,19,12,0
4,0,0,1,17.22,30,363,2018,11,19,13,0
4,0,0,1,17.22,32,349,2018,11,19,14,0
4,0,0,1,17.22,41,382,2018,11,19,15,0
4,0,0,1,17.22,38,287,2018,11,19,16,0
4,0,0,1,16.4,40,232,2018,11,19,17,0
4,0,0,1,15.58,46,208,2018,11,19,18,0
4,0,0,2,13.94,71,182,2018,11,19,19,0
4,0,0,2,14.76,57,163,2018,11,19,20,0
4,0,0,2,14.76,62,108,2018,11,19,21,0
4,0,0,2,15.58,62,106,2018,11,19,22,0
4,0,0,1,15.58,62,93,2018,11,19,23,0
4,0,1,1,11.48,52,20,2018,12,1,0,5
4,0,1,1,10.66,60,10,2018,12,1,1,5
4,0,1,1,10.66,56,9,2018,12,1,2,5
4,0,1,1,10.66,56,7,2018,12,1,3,5
4,0,1,1,10.66,56,1,2018,12,1,4,5
4,0,1,1,10.66,56,24,2018,12,1,5,5
4,0,1,1,9.84,65,97,2018,12,1,6,5
4,0,1,1,9.84,65,276,2018,12,1,7,5
4,0,1,1,10.66,60,477,2018,12,1,8,5
4,0,1,1,12.3,52,224,2018,12,1,9,5
4,0,1,1,13.12,53,93,2018,12,1,10,5
4,0,1,1,13.94,49,102,2018,12,1,11,5
4,0,1,1,14.76,46,148,2018,12,1,12,5
4,0,1,1,16.4,40,154,2018,12,1,13,5
4,0,1,1,16.4,40,150,2018,12,1,14,5
4,0,1,1,16.4,40,154,2018,12,1,15,5
4,0,1,1,16.4,40,201,2018,12,1,16,5
4,0,1,1,14.76,46,418,2018,12,1,17,5
4,0,1,1,14.76,43,405,2018,12,1,18,5
4,0,1,1,13.94,46,228,2018,12,1,19,5
4,0,1,1,13.94,46,190,2018,12,1,20,5
4,0,1,1,12.3,61,162,2018,12,1,21,5
4,0,1,1,12.3,61,104,2018,12,1,22,5
4,0,1,1,10.66,70,73,2018,12,1,23,5
4,0,1,1,10.66,70,38,2018,12,2,0,6
4,0,1,1,9.84,75,15,2018,12,2,1,6
4,0,1,1,9.84,75,10,2018,12,2,2,6
4,0,1,1,9.02,80,1,2018,12,2,3,6
4,0,1,1,9.02,80,3,2018,12,2,4,6
4,0,1,1,9.02,80,23,2018,12,2,5,6
4,0,1,1,9.02,80,87,2018,12,2,6,6
4,0,1,1,9.02,87,205,2018,12,2,7,6
4,0,1,1,9.84,87,445,2018,12,2,8,6
4,0,1,1,11.48,81,246,2018,12,2,9,6
4,0,1,1,12.3,75,105,2018,12,2,10,6
4,0,1,1,13.94,66,160,2018,12,2,11,6
4,0,1,1,14.76,57,204,2018,12,2,12,6
4,0,1,1,16.4,47,207,2018,12,2,13,6
4,0,1,1,17.22,44,170,2018,12,2,14,6
4,0,1,1,17.22,41,199,2018,12,2,15,6
4,0,1,1,17.22,41,276,2018,12,2,16,6
4,0,1,1,17.22,38,411,2018,12,2,17,6
4,0,1,1,16.4,50,372,2018,12,2,18,6
4,0,1,1,13.94,53,265,2018,12,2,19,6
4,0,1,1,15.58,40,190,2018,12,2,20,6
4,0,1,1,13.94,49,111,2018,12,2,21,6
4,0,1,1,13.12,53,102,2018,12,2,22,6
4,0,1,1,13.12,53,95,2018,12,2,23,6
4,0,0,1,12.3,56,75,2018,12,3,0,0
4,0,0,1,10.66,65,71,2018,12,3,1,0
4,0,0,1,10.66,65,50,2018,12,3,2,0
4,0,0,1,9.84,70,9,2018,12,3,3,0
4,0,0,1,9.02,75,8,2018,12,3,4,0
4,0,0,1,9.84,70,6,2018,12,3,5,0
4,0,0,1,9.84,65,11,2018,12,3,6,0
4,0,0,1,9.02,75,26,2018,12,3,7,0
4,0,0,1,9.84,75,63,2018,12,3,8,0
4,0,0,1,10.66,70,124,2018,12,3,9,0
4,0,0,1,13.12,61,195,2018,12,3,10,0
4,0,0,1,13.12,57,275,2018,12,3,11,0
4,0,0,1,14.76,50,358,2018,12,3,12,0
4,0,0,1,14.76,50,292,2018,12,3,13,0
4,0,0,1,14.76,46,343,2018,12,3,14,0
4,0,0,1,15.58,46,337,2018,12,3,15,0
4,0,0,1,15.58,46,305,2018,12,3,16,0
4,0,0,1,14.76,62,232,2018,12,3,17,0
4,0,0,1,13.94,53,224,2018,12,3,18,0
4,0,0,1,12.3,61,175,2018,12,3,19,0
4,0,0,1,12.3,61,127,2018,12,3,20,0
4,0,0,2,12.3,61,109,2018,12,3,21,0
4,0,0,2,13.12,61,114,2018,12,3,22,0
4,0,0,1,12.3,70,85,2018,12,3,23,0
4,0,0,1,12.3,70,83,2018,12,4,0,1
4,0,0,1,12.3,75,74,2018,12,4,1,1
4,0,0,1,10.66,81,62,2018,12,4,2,1
4,0,0,1,11.48,75,41,2018,12,4,3,1
4,0,0,1,10.66,87,11,2018,12,4,4,1
4,0,0,1,10.66,81,4,2018,12,4,5,1
4,0,0,1,9.84,93,4,2018,12,4,6,1
4,0,0,1,10.66,87,26,2018,12,4,7,1
4,0,0,1,10.66,87,55,2018,12,4,8,1
4,0,0,1,12.3,81,126,2018,12,4,9,1
4,0,0,1,13.12,81,216,2018,12,4,10,1
4,0,0,1,13.94,81,254,2018,12,4,11,1
4,0,0,1,14.76,81,329,2018,12,4,12,1
4,0,0,1,16.4,66,357,2018,12,4,13,1
4,0,0,1,17.22,62,323,2018,12,4,14,1
4,0,0,1,17.22,62,296,2018,12,4,15,1
4,0,0,1,17.22,58,330,2018,12,4,16,1
4,0,0,1,15.58,76,245,2018,12,4,17,1
4,0,0,1,15.58,71,171,2018,12,4,18,1
4,0,0,1,15.58,76,173,2018,12,4,19,1
4,0,0,1,14.76,76,124,2018,12,4,20,1
4,0,0,1,14.76,81,72,2018,12,4,21,1
4,0,0,1,13.94,87,64,2018,12,4,22,1
4,0,0,1,13.94,87,45,2018,12,4,23,1
4,0,1,1,13.12,87,24,2018,12,5,0,2
4,0,1,1,13.12,87,12,2018,12,5,1,2
4,0,1,1,13.12,87,8,2018,12,5,2,2
4,0,1,1,13.12,87,2,2018,12,5,3,2
4,0,1,1,12.3,87,7,2018,12,5,4,2
4,0,1,1,12.3,87,25,2018,12,5,5,2
4,0,1,1,12.3,93,90,2018,12,5,6,2
4,0,1,1,13.12,90,283,2018,12,5,7,2
4,0,1,1,13.12,93,404,2018,12,5,8,2
4,0,1,2,14.76,87,190,2018,12,5,9,2
4,0,1,2,14.76,87,87,2018,12,5,10,2
4,0,1,2,14.76,87,123,2018,12,5,11,2
4,0,1,2,16.4,76,154,2018,12,5,12,2
4,0,1,2,17.22,71,171,2018,12,5,13,2
4,0,1,2,18.86,67,133,2018,12,5,14,2
4,0,1,2,18.86,72,148,2018,12,5,15,2
4,0,1,1,20.5,63,248,2018,12,5,16,2
4,0,1,1,17.22,77,446,2018,12,5,17,2
4,0,1,1,18.04,77,399,2018,12,5,18,2
4,0,1,2,18.86,77,308,2018,12,5,19,2
4,0,1,2,18.86,82,205,2018,12,5,20,2
4,0,1,2,18.04,88,176,2018,12,5,21,2
4,0,1,2,18.04,88,106,2018,12,5,22,2
4,0,1,2,18.86,88,62,2018,12,5,23,2
4,0,1,2,20.5,77,28,2018,12,6,0,3
4,0,1,2,18.86,88,16,2018,12,6,1,3
4,0,1,2,18.86,87,3,2018,12,6,2,3
4,0,1,2,18.86,87,3,2018,12,6,3,3
4,0,1,3,18.86,88,7,2018,12,6,4,3
4,0,1,3,18.86,88,20,2018,12,6,5,3
4,0,1,2,18.04,94,86,2018,12,6,6,3
4,0,1,2,18.86,94,234,2018,12,6,7,3
4,0,1,2,18.86,94,414,2018,12,6,8,3
4,0,1,2,18.86,94,204,2018,12,6,9,3
4,0,1,3,18.86,94,50,2018,12,6,10,3
4,0,1,3,18.86,94,32,2018,12,6,11,3
4,0,1,3,18.86,100,55,2018,12,6,12,3
4,0,1,3,18.86,100,71,2018,12,6,13,3
4,0,1,3,19.68,100,75,2018,12,6,14,3
4,0,1,3,20.5,100,45,2018,12,6,15,3
4,0,1,3,18.86,100,88,2018,12,6,16,3
4,0,1,2,18.86,100,262,2018,12,6,17,3
4,0,1,2,18.86,100,304,2018,12,6,18,3
4,0,1,3,18.86,100,233,2018,12,6,19,3
4,0,1,3,18.86,100,110,2018,12,6,20,3
4,0,1,2,18.04,100,114,2018,12,6,21,3
4,0,1,3,18.86,100,87,2018,12,6,22,3
4,0,1,3,18.86,100,53,2018,12,6,23,3
4,0,1,1,18.04,100,33,2018,12,7,0,4
4,0,1,2,18.86,100,13,2018,12,7,1,4
4,0,1,3,18.86,100,6,2018,12,7,2,4
4,0,1,3,18.86,100,3,2018,12,7,3,4
4,0,1,3,18.86,100,1,2018,12,7,4,4
4,0,1,3,18.86,100,3,2018,12,7,5,4
4,0,1,3,19.68,100,18,2018,12,7,6,4
4,0,1,3,18.04,100,46,2018,12,7,7,4
4,0,1,3,18.04,100,86,2018,12,7,8,4
4,0,1,3,18.04,100,64,2018,12,7,9,4
4,0,1,3,18.04,100,33,2018,12,7,10,4
4,0,1,3,18.04,100,50,2018,12,7,11,4
4,0,1,3,18.04,100,33,2018,12,7,12,4
4,0,1,3,18.04,100,33,2018,12,7,13,4
4,0,1,3,18.04,100,25,2018,12,7,14,4
4,0,1,3,17.22,94,30,2018,12,7,15,4
4,0,1,3,17.22,94,31,2018,12,7,16,4
4,0,1,3,16.4,100,52,2018,12,7,17,4
4,0,1,3,16.4,94,51,2018,12,7,18,4
4,0,1,3,13.94,87,33,2018,12,7,19,4
4,0,1,3,13.94,87,26,2018,12,7,20,4
4,0,1,3,12.3,87,6,2018,12,7,21,4
4,0,1,3,9.84,93,13,2018,12,7,22,4
4,0,1,1,9.84,93,16,2018,12,7,23,4
4,0,1,2,10.66,87,21,2018,12,8,0,5
4,0,1,1,10.66,81,7,2018,12,8,1,5
4,0,1,1,11.48,65,4,2018,12,8,2,5
4,0,1,1,10.66,60,1,2018,12,8,3,5
4,0,1,2,9.84,60,2,2018,12,8,4,5
4,0,1,1,9.02,64,12,2018,12,8,5,5
4,0,1,1,9.02,55,71,2018,12,8,6,5
4,0,1,1,9.02,60,244,2018,12,8,7,5
4,0,1,1,9.02,55,429,2018,12,8,8,5
4,0,1,1,9.84,52,225,2018,12,8,9,5
4,0,1,1,10.66,52,110,2018,12,8,10,5
4,0,1,1,11.48,52,106,2018,12,8,11,5
4,0,1,1,11.48,52,156,2018,12,8,12,5
4,0,1,1,12.3,49,124,2018,12,8,13,5
4,0,1,1,13.12,45,137,2018,12,8,14,5
4,0,1,1,13.12,45,117,2018,12,8,15,5
4,0,1,1,13.12,45,208,2018,12,8,16,5
4,0,1,1,12.3,49,331,2018,12,8,17,5
4,0,1,1,11.48,52,318,2018,12,8,18,5
4,0,1,1,10.66,56,232,2018,12,8,19,5
4,0,1,1,10.66,60,175,2018,12,8,20,5
4,0,1,1,11.48,61,139,2018,12,8,21,5
4,0,1,1,10.66,65,92,2018,12,8,22,5
4,0,1,1,9.84,70,61,2018,12,8,23,5
4,0,1,1,9.84,65,34,2018,12,9,0,6
4,0,1,1,9.84,65,14,2018,12,9,1,6
4,0,1,1,9.84,70,12,2018,12,9,2,6
4,0,1,1,9.02,80,6,2018,12,9,3,6
4,0,1,1,9.02,80,2,2018,12,9,4,6
4,0,1,1,9.02,80,20,2018,12,9,5,6
4,0,1,1,9.02,80,63,2018,12,9,6,6
4,0,1,1,9.02,75,199,2018,12,9,7,6
4,0,1,1,9.84,81,385,2018,12,9,8,6
4,0,1,1,10.66,81,264,2018,12,9,9,6
4,0,1,2,12.3,70,126,2018,12,9,10,6
4,0,1,1,13.12,70,136,2018,12,9,11,6
4,0,1,1,14.76,57,173,2018,12,9,12,6
4,0,1,1,15.58,50,168,2018,12,9,13,6
4,0,1,1,15.58,46,187,2018,12,9,14,6
4,0,1,1,15.58,46,189,2018,12,9,15,6
4,0,1,1,14.76,62,250,2018,12,9,16,6
4,0,1,1,13.94,66,362,2018,12,9,17,6
4,0,1,1,13.94,61,318,2018,12,9,18,6
4,0,1,1,13.94,61,199,2018,12,9,19,6
4,0,1,1,12.3,81,150,2018,12,9,20,6
4,0,1,1,12.3,75,140,2018,12,9,21,6
4,0,1,1,11.48,87,129,2018,12,9,22,6
4,0,1,1,11.48,81,94,2018,12,9,23,6
4,0,0,2,10.66,81,77,2018,12,10,0,0
4,0,0,2,10.66,70,66,2018,12,10,1,0
4,0,0,2,11.48,61,60,2018,12,10,2,0
4,0,0,2,11.48,61,25,2018,12,10,3,0
4,0,0,2,10.66,65,3,2018,12,10,4,0
4,0,0,1,10.66,60,6,2018,12,10,5,0
4,0,0,1,9.84,65,11,2018,12,10,6,0
4,0,0,1,9.84,65,11,2018,12,10,7,0
4,0,0,1,10.66,65,73,2018,12,10,8,0
4,0,0,1,11.48,61,149,2018,12,10,9,0
4,0,0,1,13.12,57,192,2018,12,10,10,0
4,0,0,1,13.12,53,236,2018,12,10,11,0
4,0,0,1,13.12,45,283,2018,12,10,12,0
4,0,0,1,13.94,34,286,2018,12,10,13,0
4,0,0,1,13.94,31,293,2018,12,10,14,0
4,0,0,1,13.94,34,299,2018,12,10,15,0
4,0,0,1,13.12,31,241,2018,12,10,16,0
4,0,0,1,11.48,36,185,2018,12,10,17,0
4,0,0,1,10.66,38,172,2018,12,10,18,0
4,0,0,1,10.66,38,154,2018,12,10,19,0
4,0,0,1,9.84,35,124,2018,12,10,20,0
4,0,0,1,9.02,44,83,2018,12,10,21,0
4,0,0,1,9.02,41,95,2018,12,10,22,0
4,0,0,1,8.2,47,66,2018,12,10,23,0
4,0,0,1,8.2,51,74,2018,12,11,0,1
4,0,0,1,6.56,59,62,2018,12,11,1,1
4,0,0,1,7.38,55,52,2018,12,11,2,1
4,0,0,1,6.56,59,19,2018,12,11,3,1
4,0,0,1,6.56,59,5,2018,12,11,4,1
4,0,0,1,7.38,59,6,2018,12,11,5,1
4,0,0,1,6.56,59,10,2018,12,11,6,1
4,0,0,1,7.38,55,31,2018,12,11,7,1
4,0,0,1,6.56,69,72,2018,12,11,8,1
4,0,0,1,8.2,59,107,2018,12,11,9,1
4,0,0,1,9.84,44,194,2018,12,11,10,1
4,0,0,1,10.66,35,197,2018,12,11,11,1
4,0,0,1,10.66,35,288,2018,12,11,12,1
4,0,0,1,12.3,31,268,2018,12,11,13,1
4,0,0,1,12.3,28,242,2018,12,11,14,1
4,0,0,1,12.3,26,266,2018,12,11,15,1
4,0,0,1,12.3,26,206,2018,12,11,16,1
4,0,0,1,11.48,30,163,2018,12,11,17,1
4,0,0,1,9.84,48,163,2018,12,11,18,1
4,0,0,1,9.02,55,105,2018,12,11,19,1
4,0,0,1,9.02,55,72,2018,12,11,20,1
4,0,0,1,9.02,55,63,2018,12,11,21,1
4,0,0,1,9.02,55,43,2018,12,11,22,1
4,0,0,1,8.2,69,35,2018,12,11,23,1
4,0,1,1,8.2,69,20,2018,12,12,0,2
4,0,1,1,8.2,69,9,2018,12,12,1,2
4,0,1,1,8.2,69,4,2018,12,12,2,2
4,0,1,1,7.38,74,2,2018,12,12,3,2
4,0,1,1,7.38,74,3,2018,12,12,4,2
4,0,1,1,6.56,80,21,2018,12,12,5,2
4,0,1,1,6.56,80,64,2018,12,12,6,2
4,0,1,1,5.74,86,235,2018,12,12,7,2
4,0,1,2,6.56,80,385,2018,12,12,8,2
4,0,1,2,7.38,74,220,2018,12,12,9,2
4,0,1,2,9.02,69,105,2018,12,12,10,2
4,0,1,2,10.66,60,115,2018,12,12,11,2
4,0,1,1,11.48,52,145,2018,12,12,12,2
4,0,1,2,12.3,52,166,2018,12,12,13,2
4,0,1,2,13.12,53,111,2018,12,12,14,2
4,0,1,2,13.12,57,132,2018,12,12,15,2
4,0,1,2,13.12,57,214,2018,12,12,16,2
4,0,1,2,12.3,56,359,2018,12,12,17,2
4,0,1,1,12.3,56,357,2018,12,12,18,2
4,0,1,1,11.48,61,241,2018,12,12,19,2
4,0,1,1,12.3,56,165,2018,12,12,20,2
4,0,1,1,10.66,81,121,2018,12,12,21,2
4,0,1,1,10.66,70,71,2018,12,12,22,2
4,0,1,1,9.84,75,45,2018,12,12,23,2
4,0,1,1,9.02,80,17,2018,12,13,0,3
4,0,1,1,8.2,80,4,2018,12,13,1,3
4,0,1,1,8.2,80,2,2018,12,13,2,3
4,0,1,1,7.38,80,3,2018,12,13,3,3
4,0,1,1,8.2,80,4,2018,12,13,4,3
4,0,1,1,7.38,86,20,2018,12,13,5,3
4,0,1,1,8.2,80,92,2018,12,13,6,3
4,0,1,1,6.56,80,223,2018,12,13,7,3
4,0,1,1,8.2,69,400,2018,12,13,8,3
4,0,1,1,10.66,60,233,2018,12,13,9,3
4,0,1,1,12.3,52,102,2018,12,13,10,3
4,0,1,1,13.94,46,124,2018,12,13,11,3
4,0,1,1,14.76,43,167,2018,12,13,12,3
4,0,1,1,16.4,37,127,2018,12,13,13,3
4,0,1,1,16.4,37,134,2018,12,13,14,3
4,0,1,1,16.4,35,151,2018,12,13,15,3
4,0,1,1,15.58,37,207,2018,12,13,16,3
4,0,1,1,14.76,40,398,2018,12,13,17,3
4,0,1,1,13.94,42,382,2018,12,13,18,3
4,0,1,1,13.12,49,267,2018,12,13,19,3
4,0,1,1,13.12,49,161,2018,12,13,20,3
4,0,1,1,12.3,52,139,2018,12,13,21,3
4,0,1,1,12.3,52,107,2018,12,13,22,3
4,0,1,1,10.66,70,59,2018,12,13,23,3
4,0,1,1,10.66,75,22,2018,12,14,0,4
4,0,1,1,10.66,75,8,2018,12,14,1,4
4,0,1,1,10.66,75,2,2018,12,14,2,4
4,0,1,1,11.48,65,3,2018,12,14,3,4
4,0,1,1,10.66,75,4,2018,12,14,4,4
4,0,1,2,10.66,81,26,2018,12,14,5,4
4,0,1,2,10.66,87,87,2018,12,14,6,4
4,0,1,1,11.48,75,247,2018,12,14,7,4
4,0,1,2,10.66,87,467,2018,12,14,8,4
4,0,1,2,12.3,61,239,2018,12,14,9,4
4,0,1,2,13.12,57,142,2018,12,14,10,4
4,0,1,2,13.94,55,115,2018,12,14,11,4
4,0,1,2,14.76,57,144,2018,12,14,12,4
4,0,1,2,14.76,57,133,2018,12,14,13,4
4,0,1,2,15.58,54,151,2018,12,14,14,4
4,0,1,2,15.58,54,167,2018,12,14,15,4
4,0,1,2,15.58,54,245,2018,12,14,16,4
4,0,1,2,14.76,57,396,2018,12,14,17,4
4,0,1,2,14.76,62,390,2018,12,14,18,4
4,0,1,2,14.76,62,268,2018,12,14,19,4
4,0,1,2,13.94,66,175,2018,12,14,20,4
4,0,1,2,13.94,66,154,2018,12,14,21,4
4,0,1,1,13.94,66,104,2018,12,14,22,4
4,0,1,1,13.12,70,51,2018,12,14,23,4
4,0,1,1,13.12,70,50,2018,12,15,0,5
4,0,1,2,13.12,70,20,2018,12,15,1,5
4,0,1,2,13.12,70,7,2018,12,15,2,5
4,0,1,2,13.12,70,3,2018,12,15,3,5
4,0,1,2,13.12,70,6,2018,12,15,4,5
4,0,1,2,13.12,70,24,2018,12,15,5,5
4,0,1,1,13.12,66,92,2018,12,15,6,5
4,0,1,1,13.12,70,258,2018,12,15,7,5
4,0,1,2,13.94,66,457,2018,12,15,8,5
4,0,1,2,14.76,62,280,2018,12,15,9,5
4,0,1,2,16.4,58,109,2018,12,15,10,5
4,0,1,2,16.4,62,135,2018,12,15,11,5
4,0,1,2,18.86,59,157,2018,12,15,12,5
4,0,1,2,20.5,55,164,2018,12,15,13,5
4,0,1,2,21.32,52,132,2018,12,15,14,5
4,0,1,3,21.32,55,82,2018,12,15,15,5
4,0,1,3,18.86,72,131,2018,12,15,16,5
4,0,1,2,21.32,59,324,2018,12,15,17,5
4,0,1,2,21.32,59,377,2018,12,15,18,5
4,0,1,2,21.32,59,287,2018,12,15,19,5
4,0,1,1,21.32,59,221,2018,12,15,20,5
4,0,1,1,20.5,63,155,2018,12,15,21,5
4,0,1,1,21.32,63,124,2018,12,15,22,5
4,0,1,1,21.32,63,114,2018,12,15,23,5
4,0,1,1,20.5,72,72,2018,12,16,0,6
4,0,1,1,20.5,72,31,2018,12,16,1,6
4,0,1,1,19.68,77,23,2018,12,16,2,6
4,0,1,1,18.86,82,5,2018,12,16,3,6
4,0,1,2,20.5,59,5,2018,12,16,4,6
4,0,1,1,19.68,44,26,2018,12,16,5,6
4,0,1,2,18.04,33,82,2018,12,16,6,6
4,0,1,2,15.58,46,231,2018,12,16,7,6
4,0,1,1,14.76,46,459,2018,12,16,8,6
4,0,1,1,14.76,46,243,2018,12,16,9,6
