,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
6444,1,0,1,3,11.48,11.365,55,43.9989,375
6445,1,0,1,1,10.66,12.88,53,15.0013,226
6446,1,0,1,1,10.66,11.365,37,31.0009,179
6447,1,0,1,1,10.66,11.365,37,26.0027,120
6448,1,0,1,1,9.84,10.605,35,22.0028,78
6449,1,0,1,1,9.02,9.09,37,39.0007,31
6450,1,0,1,1,9.02,10.605,37,19.9995,8
6451,1,0,1,1,8.2,9.85,44,16.9979,6
6452,1,0,1,1,8.2,9.85,44,15.0013,4
6453,1,0,1,1,7.38,8.335,51,19.0012,1
6454,1,0,1,1,7.38,8.335,51,19.9995,3
6455,1,0,1,1,7.38,9.09,51,15.0013,25
6456,1,0,1,1,7.38,10.605,51,7.0015,102
6457,1,0,1,1,6.56,9.09,55,8.9981,275
6458,1,0,1,1,6.56,9.09,59,7.0015,501
6459,1,0,1,1,9.02,13.635,47,0.0,233
6460,1,0,1,1,9.84,12.88,44,0.0,129
6461,1,0,1,1,10.66,12.88,41,11.0014,130
6462,1,0,1,1,10.66,13.635,41,7.0015,138
6463,1,0,1,1,12.3,15.15,39,8.9981,164
6464,1,0,1,1,13.12,15.15,36,15.0013,136
6465,1,0,1,1,13.94,15.15,36,19.9995,166
6466,1,0,1,1,14.76,16.665,32,19.0012,250
6467,1,0,1,1,14.76,16.665,34,19.0012,446
6468,1,0,1,1,13.94,15.15,42,22.0028,457
6469,1,0,1,1,13.94,15.15,46,19.9995,287
6470,1,0,1,1,13.12,15.91,49,12.998,187
6471,1,0,1,1,13.12,15.91,49,12.998,148
6472,1,0,1,1,11.48,13.635,56,11.0014,106
6473,1,0,1,1,11.48,13.635,61,15.0013,54
6474,1,0,1,1,11.48,12.88,65,19.0012,15
6475,1,0,1,1,12.3,13.635,61,19.9995,5
6476,1,0,1,1,12.3,14.395,56,19.0012,4
6477,1,0,1,1,12.3,13.635,56,23.9994,3
6478,1,0,1,1,11.48,12.88,61,22.0028,3
6479,1,0,1,1,11.48,12.88,56,19.9995,18
6480,1,0,1,1,11.48,12.88,61,26.0027,108
6481,1,0,1,1,10.66,11.365,65,26.0027,344
6482,1,0,1,1,11.48,12.88,61,19.9995,566
6483,1,0,1,1,12.3,13.635,61,22.0028,264
6484,1,0,1,1,14.76,16.665,50,19.9995,147
6485,1,0,1,1,17.22,21.21,38,19.9995,161
6486,1,0,1,1,18.04,21.97,38,26.0027,215
6487,1,0,1,1,20.5,24.24,34,27.9993,205
6488,1,0,1,1,21.32,25.0,36,22.0028,175
6489,1,0,1,1,22.14,25.76,37,30.0026,209
6490,1,0,1,1,22.96,26.515,37,27.9993,288
6491,1,0,1,1,22.96,26.515,43,32.9975,612
6492,1,0,1,1,22.96,26.515,40,31.0009,544
6493,1,0,1,1,22.14,25.76,42,23.9994,361
6494,1,0,1,1,20.5,24.24,51,16.9979,260
6495,1,0,1,1,18.04,21.97,62,16.9979,188
6496,1,0,1,1,18.86,22.725,59,19.9995,159
6497,1,0,1,1,18.04,21.97,62,22.0028,62
6498,1,0,1,1,18.04,21.97,62,22.0028,46
6499,1,0,1,1,18.86,22.725,63,22.0028,21
6500,1,0,1,1,18.86,22.725,63,26.0027,11
6501,1,0,1,1,18.86,22.725,63,26.0027,3
6502,1,0,1,1,18.04,21.97,72,19.0012,2
6503,1,0,1,1,17.22,21.21,77,15.0013,29
6504,1,0,1,1,17.22,21.21,77,16.9979,109
6505,1,0,1,1,17.22,21.21,77,23.9994,334
6506,1,0,1,1,18.04,21.97,77,26.0027,585
6507,1,0,1,1,18.86,22.725,72,31.0009,301
6508,1,0,1,1,20.5,24.24,68,31.0009,138
6509,1,0,1,2,22.14,25.76,60,31.0009,204
6510,1,0,1,2,22.96,26.515,60,30.0026,251
6511,1,0,1,2,24.6,31.06,49,43.0006,233
6512,1,0,1,2,25.42,31.06,43,43.0006,203
6513,1,0,1,1,26.24,31.06,38,46.0022,185
6514,1,0,1,2,25.42,31.06,41,43.0006,342
6515,1,0,1,1,25.42,31.06,38,43.9989,597
6516,1,0,1,2,25.42,31.06,38,36.9974,590
6517,1,0,1,2,24.6,31.06,40,30.0026,416
6518,1,0,1,2,24.6,31.06,43,26.0027,302
6519,1,0,1,1,24.6,31.06,43,26.0027,233
6520,1,0,1,1,22.96,26.515,49,22.0028,153
6521,1,0,1,2,22.96,26.515,49,30.0026,94
6522,1,0,1,2,23.78,27.275,49,31.0009,54
6523,1,0,1,3,22.96,26.515,52,32.9975,26
6524,1,0,1,3,19.68,23.485,77,27.9993,11
6525,1,0,1,1,18.86,22.725,77,35.0008,7
6526,1,0,1,3,16.4,20.455,66,19.0012,1
6527,1,0,1,3,16.4,20.455,66,19.0012,29
6528,1,0,1,2,16.4,20.455,50,23.9994,85
6529,1,0,1,2,15.58,19.695,40,19.9995,268
6530,1,0,1,2,13.94,14.395,42,35.0008,501
6531,1,0,1,2,13.94,14.395,42,35.0008,284
6532,1,0,1,2,13.94,14.395,36,32.9975,159
6533,1,0,1,2,14.76,16.665,34,23.9994,187
6534,1,0,1,1,14.76,16.665,34,27.9993,201
6535,1,0,1,2,15.58,19.695,29,26.0027,224
6536,1,0,1,1,17.22,21.21,28,31.0009,178
6537,1,0,1,1,18.86,22.725,24,16.9979,238
6538,1,0,1,1,19.68,23.485,23,27.9993,343
6539,1,0,1,1,18.86,22.725,24,26.0027,566
6540,1,0,1,1,18.04,21.97,26,35.0008,470
6541,1,0,1,1,17.22,21.21,28,40.9973,244
6542,1,0,1,1,15.58,19.695,32,23.9994,159
6543,1,0,1,1,14.76,16.665,34,22.0028,141
6544,1,0,1,1,13.94,14.395,31,32.9975,107
6545,1,0,1,1,13.12,15.15,33,19.9995,86
6546,1,0,0,1,12.3,13.635,36,23.9994,77
6547,1,0,0,1,12.3,14.395,36,16.9979,51
6548,1,0,0,1,10.66,12.12,41,16.9979,42
6549,1,0,0,1,10.66,11.365,41,19.9995,16
6550,1,0,0,1,9.84,10.605,41,23.9994,4
6551,1,0,0,1,9.02,10.605,42,19.0012,10
6552,1,0,0,1,9.02,10.605,44,19.0012,12
6553,1,0,0,1,9.02,10.605,44,16.9979,40
6554,1,0,0,1,9.02,10.605,44,19.9995,111
6555,1,0,0,1,9.84,10.605,41,22.0028,148
6556,1,0,0,1,10.66,11.365,35,27.9993,223
6557,1,0,0,1,12.3,13.635,33,22.0028,274
6558,1,0,0,1,12.3,13.635,33,22.0028,329
6559,1,0,0,1,13.12,15.15,29,19.0012,357
6560,1,0,0,1,13.94,15.91,27,19.0012,379
6561,1,0,0,1,13.94,18.18,25,0.0,406
6562,1,0,0,1,14.76,18.18,23,0.0,390
6563,1,0,0,1,14.76,18.94,23,0.0,354
6564,1,0,0,1,14.76,18.18,21,6.0032,297
6565,1,0,0,1,13.94,18.18,25,0.0,184
6566,1,0,0,1,13.12,16.665,33,8.9981,121
6567,1,0,0,1,12.3,14.395,39,15.0013,110
6568,1,0,0,1,10.66,12.88,44,11.0014,100
6569,1,0,0,1,10.66,12.88,41,12.998,83
6570,1,0,0,1,10.66,14.395,44,6.0032,69
6571,1,0,0,1,9.84,12.12,52,11.0014,61
6572,1,0,0,1,9.84,12.12,60,8.9981,66
6573,1,0,0,1,9.84,12.12,60,8.9981,22
6574,1,0,0,1,9.84,12.12,60,11.0014,7
6575,1,0,0,1,9.84,12.12,70,11.0014,10
6576,1,0,0,1,9.02,11.365,69,8.9981,17
6577,1,0,0,1,9.02,11.365,69,8.9981,72
6578,1,0,0,1,10.66,12.88,60,15.0013,90
6579,1,0,0,1,13.12,15.15,49,19.0012,218
6580,1,0,0,1,14.76,16.665,43,19.0012,299
6581,1,0,0,1,16.4,20.455,37,19.9995,410
6582,1,0,0,1,17.22,21.21,41,19.9995,464
6583,1,0,0,1,18.86,22.725,31,19.0012,501
6584,1,0,0,1,20.5,24.24,29,19.9995,487
6585,1,0,0,1,20.5,24.24,31,23.9994,509
6586,1,0,0,1,21.32,25.0,27,19.9995,498
6587,1,0,0,1,21.32,25.0,29,19.0012,389
6588,1,0,0,1,20.5,24.24,31,19.0012,258
6589,1,0,0,1,18.04,21.97,47,15.0013,171
6590,1,0,0,1,17.22,21.21,54,15.0013,147
6591,1,0,0,1,16.4,20.455,54,12.998,94
6592,1,0,0,1,16.4,20.455,50,11.0014,52
6593,1,0,1,1,15.58,19.695,54,12.998,24
6594,1,0,1,1,15.58,19.695,50,8.9981,10
6595,1,0,1,1,15.58,19.695,54,7.0015,9
6596,1,0,1,1,14.76,17.425,50,8.9981,2
6597,1,0,1,1,13.94,16.665,61,12.998,3
6598,1,0,1,1,13.94,16.665,61,12.998,16
6599,1,0,1,1,13.94,17.425,57,7.0015,88
6600,1,0,1,1,13.94,17.425,53,7.0015,268
6601,1,0,1,1,13.94,16.665,61,8.9981,564
6602,1,0,1,1,15.58,19.695,54,11.0014,281
6603,1,0,1,1,16.4,20.455,50,15.0013,137
6604,1,0,1,1,18.04,21.97,44,15.0013,150
6605,1,0,1,1,19.68,23.485,39,15.0013,221
6606,1,0,1,2,22.14,25.76,32,16.9979,250
6607,1,0,1,2,23.78,27.275,32,19.0012,221
6608,1,0,1,1,22.96,26.515,40,8.9981,233
6609,1,0,1,1,25.42,31.06,35,30.0026,332
6610,1,0,1,2,25.42,31.06,38,27.9993,644
6611,1,0,1,2,24.6,31.06,43,12.998,712
6612,1,0,1,2,22.96,26.515,49,15.0013,446
6613,1,0,1,2,22.96,26.515,49,15.0013,286
6614,1,0,1,2,22.14,25.76,56,15.0013,205
6615,1,0,1,2,22.96,26.515,56,15.0013,133
6616,1,0,1,1,22.96,26.515,56,15.0013,63
6617,1,0,1,2,22.96,26.515,52,12.998,26
6618,1,0,1,2,21.32,25.0,59,15.0013,16
6619,1,0,1,3,21.32,25.0,72,19.9995,1
6620,1,0,1,3,21.32,25.0,72,19.9995,2
6621,1,0,1,2,18.86,22.725,82,12.998,1
6622,1,0,1,2,18.86,22.725,82,12.998,24
6623,1,0,1,3,18.86,22.725,82,12.998,113
6624,1,0,1,2,18.86,22.725,82,19.0012,308
6625,1,0,1,1,18.86,22.725,82,19.0012,593
6626,1,0,1,1,19.68,23.485,82,19.0012,342
6627,1,0,1,1,21.32,25.0,77,15.0013,143
6628,1,0,1,1,22.14,25.76,73,19.0012,219
6629,1,0,1,1,24.6,30.305,60,19.0012,244
6630,1,0,1,1,24.6,30.305,60,26.0027,233
6631,1,0,1,1,26.24,31.06,53,22.0028,212
6632,1,0,1,1,28.7,31.82,39,15.0013,264
6633,1,0,1,1,29.52,32.575,34,26.0027,365
6634,1,0,1,1,28.7,31.82,37,7.0015,676
6635,1,0,1,1,28.7,31.82,34,19.9995,734
6636,1,0,1,1,26.24,31.06,47,15.0013,479
6637,1,0,1,1,24.6,31.06,49,11.0014,351
6638,1,0,1,1,23.78,27.275,56,7.0015,244
6639,1,0,1,1,22.96,26.515,60,6.0032,170
6640,1,0,1,1,22.96,26.515,56,8.9981,87
6641,1,0,1,1,22.14,25.76,60,7.0015,39
6642,1,0,1,1,21.32,25.0,63,6.0032,27
6643,1,0,1,1,20.5,24.24,68,12.998,2
6644,1,0,1,1,19.68,23.485,72,12.998,4
6645,1,0,1,1,19.68,23.485,67,6.0032,5
6646,1,0,1,1,18.04,21.97,82,8.9981,27
6647,1,0,1,1,18.04,21.97,82,6.0032,121
6648,1,0,1,1,18.04,21.97,82,7.0015,368
6649,1,0,1,1,18.04,21.97,82,0.0,662
6650,1,0,1,1,21.32,25.0,68,0.0,351
6651,1,0,1,1,22.96,26.515,56,7.0015,188
6652,1,0,1,2,25.42,31.06,41,11.0014,220
6653,1,0,1,2,26.24,31.06,29,0.0,267
6654,1,0,1,1,27.06,31.06,27,15.0013,254
6655,1,0,1,1,28.7,31.82,23,22.0028,224
6656,1,0,1,1,28.7,31.82,24,0.0,283
6657,1,0,1,1,29.52,31.82,25,12.998,356
6658,1,0,1,1,28.7,31.82,28,6.0032,782
6659,1,0,1,1,28.7,31.82,32,0.0,749
6660,1,0,1,1,26.24,31.06,33,11.0014,472
6661,1,0,1,1,25.42,31.06,35,7.0015,330
6662,1,0,1,1,24.6,31.06,40,6.0032,288
6663,1,0,1,1,21.32,25.0,55,8.9981,202
6664,1,0,1,1,22.96,26.515,43,11.0014,91
6665,1,0,1,1,22.14,25.76,49,8.9981,60
6666,1,0,1,1,20.5,24.24,59,7.0015,23
6667,1,0,1,1,20.5,24.24,59,0.0,19
6668,1,0,1,1,20.5,24.24,63,0.0,7
6669,1,0,1,1,18.04,21.97,77,7.0015,14
6670,1,0,1,1,18.86,22.725,67,0.0,26
6671,1,0,1,1,18.04,21.97,72,6.0032,117
6672,1,0,1,1,18.04,21.97,72,6.0032,381
6673,1,0,1,1,18.04,21.97,77,7.0015,623
6674,1,0,1,1,19.68,23.485,77,6.0032,315
6675,1,0,1,1,21.32,25.0,68,7.0015,164
6676,1,0,1,1,22.96,26.515,60,8.9981,211
6677,1,0,1,2,25.42,31.06,50,8.9981,265
6678,1,0,1,2,27.06,31.06,41,6.0032,273
6679,1,0,1,2,29.52,32.575,30,7.0015,258
6680,1,0,1,1,29.52,32.575,32,15.0013,287
6681,1,0,1,1,29.52,32.575,37,26.0027,426
6682,1,0,1,1,28.7,31.82,39,16.9979,713
6683,1,0,1,1,27.06,31.06,44,19.0012,746
6684,1,0,1,2,26.24,31.06,50,12.998,425
6685,1,0,1,2,23.78,27.275,60,23.9994,330
6686,1,0,1,1,22.14,25.76,68,19.0012,243
6687,1,0,1,1,21.32,25.0,68,8.9981,169
6688,1,0,1,1,19.68,23.485,72,12.998,97
6689,1,0,1,1,18.04,21.97,77,16.9979,57
6690,1,0,1,2,17.22,21.21,82,22.0028,26
6691,1,0,1,2,17.22,21.21,82,12.998,4
6692,1,0,1,2,16.4,20.455,87,19.0012,3
6693,1,0,1,2,16.4,20.455,87,16.9979,3
6694,1,0,1,2,16.4,20.455,87,15.0013,32
6695,1,0,1,2,16.4,20.455,87,11.0014,99
6696,1,0,1,2,16.4,20.455,87,12.998,278
6697,1,0,1,2,16.4,20.455,87,15.0013,562
6698,1,0,1,2,17.22,21.21,82,0.0,312
6699,1,0,1,2,16.4,20.455,87,6.0032,180
6700,1,0,1,2,18.04,21.97,77,0.0,207
6701,1,0,1,2,18.04,21.97,82,8.9981,294
6702,1,0,1,2,18.86,22.725,77,6.0032,260
6703,1,0,1,2,19.68,23.485,72,0.0,202
6704,1,0,1,3,18.86,22.725,82,7.0015,107
6705,1,0,1,3,19.68,23.485,77,0.0,129
6706,1,0,1,3,19.68,23.485,82,6.0032,258
6707,1,0,1,3,19.68,23.485,82,6.0032,408
6708,1,0,1,2,18.86,22.725,88,0.0,296
6709,1,0,1,1,18.86,22.725,88,0.0,235
6710,1,0,1,2,18.04,21.97,94,0.0,152
6711,1,0,1,2,18.04,21.97,94,0.0,148
6712,1,0,1,2,18.04,21.97,94,0.0,126
6713,1,0,0,2,18.04,21.97,94,6.0032,100
6714,1,0,0,2,18.04,21.97,94,0.0,69
6715,1,0,0,2,18.04,21.97,88,0.0,42
6716,1,0,0,2,18.04,21.97,88,0.0,26
6717,1,0,0,2,17.22,21.21,94,0.0,2
6718,1,0,0,2,17.22,21.21,94,6.0032,8
6719,1,0,0,2,17.22,21.21,94,12.998,30
6720,1,0,0,2,16.4,20.455,100,8.9981,86
6721,1,0,0,2,17.22,21.21,94,7.0015,218
6722,1,0,0,2,18.04,21.97,88,6.0032,321
6723,1,0,0,2,20.5,24.24,77,6.0032,443
6724,1,0,0,2,21.32,25.0,77,8.9981,585
6725,1,0,0,1,22.96,26.515,68,11.0014,651
6726,1,0,0,1,24.6,30.305,60,7.0015,686
6727,1,0,0,1,25.42,31.06,53,6.0032,690
6728,1,0,0,1,26.24,31.06,53,8.9981,679
6729,1,0,0,1,26.24,31.06,50,0.0,685
6730,1,0,0,1,26.24,31.06,50,8.9981,648
6731,1,0,0,1,25.42,31.06,57,19.9995,560
6732,1,0,0,1,23.78,27.275,64,19.0012,417
6733,1,0,0,1,22.96,26.515,64,12.998,271
6734,1,0,0,1,22.14,25.76,68,11.0014,223
6735,1,0,0,1,22.14,25.76,68,0.0,211
6736,1,0,0,1,20.5,24.24,77,11.0014,185
6737,1,0,0,1,18.86,22.725,88,12.998,107
6738,1,0,0,1,18.86,22.725,82,8.9981,113
6739,1,0,0,2,18.86,22.725,82,7.0015,56
6740,1,0,0,2,18.04,21.97,88,8.9981,18
6741,1,0,0,2,17.22,21.21,94,11.0014,14
6742,1,0,0,2,16.4,20.455,94,7.0015,6
6743,1,0,0,2,16.4,20.455,94,7.0015,11
6744,1,0,0,3,17.22,21.21,88,11.0014,42
6745,1,0,0,2,17.22,21.21,88,7.0015,96
6746,1,0,0,2,17.22,21.21,88,6.0032,178
6747,1,0,0,2,17.22,21.21,88,7.0015,351
6748,1,0,0,2,18.04,21.97,82,11.0014,368
6749,1,0,0,2,18.04,21.97,88,8.9981,503
6750,1,0,0,2,18.86,22.725,82,11.0014,544
6751,1,0,0,2,20.5,24.24,77,6.0032,521
6752,1,0,0,1,22.14,25.76,68,6.0032,554
6753,1,0,0,1,22.14,25.76,73,6.0032,541
6754,1,0,0,1,22.96,26.515,64,6.0032,541
6755,1,0,0,1,22.96,26.515,64,11.0014,459
6756,1,0,0,1,22.96,26.515,64,11.0014,352
6757,1,0,0,1,21.32,25.0,77,8.9981,198
6758,1,0,0,1,21.32,25.0,72,6.0032,173
6759,1,0,0,1,20.5,24.24,77,7.0015,100
6760,1,0,0,1,19.68,23.485,82,11.0014,46
6761,1,0,1,1,19.68,23.485,82,7.0015,23
6762,1,0,1,1,18.86,22.725,88,7.0015,15
6763,1,0,1,1,18.86,22.725,88,11.0014,8
6764,1,0,1,1,18.86,22.725,88,6.0032,2
6765,1,0,1,1,18.04,21.97,94,0.0,3
6766,1,0,1,1,18.04,21.97,94,0.0,31
6767,1,0,1,1,18.86,22.725,88,8.9981,120
6768,1,0,1,1,18.86,22.725,88,12.998,354
6769,1,0,1,1,18.86,22.725,88,7.0015,579
6770,1,0,1,1,20.5,24.24,72,11.0014,331
6771,1,0,1,1,21.32,25.0,72,8.9981,184
6772,1,0,1,1,22.96,26.515,68,11.0014,201
6773,1,0,1,1,24.6,30.305,64,16.9979,282
6774,1,0,1,1,25.42,30.305,61,16.9979,263
6775,1,0,1,2,26.24,31.06,57,12.998,260
6776,1,0,1,1,26.24,31.06,57,15.0013,286
6777,1,0,1,1,27.06,31.06,50,15.0013,385
6778,1,0,1,1,26.24,31.06,53,15.0013,721
6779,1,0,1,1,26.24,31.06,57,16.9979,801
6780,1,0,1,1,25.42,30.305,61,15.0013,549
6781,1,0,1,1,24.6,30.305,64,15.0013,330
6782,1,0,1,1,24.6,30.305,64,11.0014,223
6783,1,0,1,2,22.96,26.515,73,11.0014,148
6784,1,0,1,2,22.96,26.515,78,8.9981,54
6785,2,0,0,2,14.76,16.665,76,16.9979,67
6786,2,0,0,2,14.76,17.425,76,11.0014,62
6787,2,0,0,2,14.76,17.425,76,11.0014,81
6788,2,0,0,2,13.94,16.665,81,8.9981,25
6789,2,0,0,2,13.94,17.425,81,6.0032,12
6790,2,0,0,2,13.94,17.425,81,6.0032,18
6791,2,0,0,2,14.76,17.425,76,8.9981,97
6792,2,0,0,2,14.76,17.425,71,8.9981,84
6793,2,0,0,2,14.76,18.18,76,6.0032,125
6794,2,0,0,2,14.76,17.425,81,8.9981,275
6795,2,0,0,2,16.4,20.455,71,7.0015,360
6796,2,0,0,2,16.4,20.455,71,12.998,451
6797,2,0,0,2,17.22,21.21,67,15.0013,445
6798,2,0,0,2,18.04,21.97,62,12.998,464
6799,2,0,0,2,19.68,23.485,55,15.0013,561
6800,2,0,0,1,20.5,24.24,55,16.9979,573
6801,2,0,0,1,21.32,25.0,52,16.9979,511
6802,2,0,0,1,21.32,25.0,55,19.0012,555
6803,2,0,0,1,21.32,25.0,52,19.9995,432
6804,2,0,0,1,21.32,25.0,55,15.0013,346
6805,2,0,0,2,20.5,24.24,59,15.0013,232
6806,2,0,0,2,20.5,24.24,59,11.0014,134
6807,2,0,0,3,20.5,24.24,63,7.0015,68
6808,2,0,0,3,18.86,22.725,72,0.0,63
6809,2,0,1,3,18.04,21.97,82,7.0015,17
6810,2,0,1,3,17.22,21.21,88,6.0032,5
6811,2,0,1,3,18.04,21.97,94,8.9981,5
6812,2,0,1,1,16.4,20.455,76,32.9975,4
6813,2,0,1,1,16.4,20.455,76,32.9975,24
6814,2,0,1,1,14.76,15.91,71,31.0009,110
6815,2,0,1,1,13.94,15.15,66,26.0027,306
6816,2,0,1,1,14.76,16.665,57,22.0028,589
6817,2,0,1,1,15.58,19.695,54,23.9994,317
6818,2,0,1,1,16.4,20.455,50,35.0008,204
6819,2,0,1,1,17.22,21.21,47,30.0026,209
6820,2,0,1,1,18.04,21.97,44,30.0026,281
6821,2,0,1,1,18.86,22.725,36,19.9995,281
6822,2,0,1,1,18.86,22.725,31,27.9993,268
6823,2,0,1,1,19.68,23.485,33,27.9993,324
6824,2,0,1,1,20.5,24.24,34,22.0028,395
6825,2,0,1,1,20.5,24.24,29,19.0012,729
6826,2,0,1,1,20.5,24.24,27,16.9979,618
6827,2,0,1,1,20.5,24.24,27,16.9979,494
6828,2,0,1,1,18.86,22.725,31,11.0014,329
6829,2,0,1,1,18.86,22.725,28,8.9981,238
6830,2,0,1,1,17.22,21.21,44,12.998,123
6831,2,0,1,1,18.04,21.97,35,11.0014,66
6832,2,0,1,1,16.4,20.455,43,8.9981,33
6833,2,0,1,1,15.58,19.695,46,15.0013,11
6834,2,0,1,1,14.76,17.425,53,11.0014,5
6835,2,0,1,1,15.58,19.695,46,0.0,3
6836,2,0,1,1,13.12,16.665,66,6.0032,1
6837,2,0,1,1,13.12,16.665,66,6.0032,27
6838,2,0,1,1,12.3,15.91,61,6.0032,100
6839,2,0,1,1,13.12,16.665,66,6.0032,341
6840,2,0,1,1,13.94,18.18,57,0.0,604
6841,2,0,1,1,17.22,21.21,38,6.0032,408
6842,2,0,1,1,18.04,21.97,33,0.0,219
6843,2,0,1,1,19.68,23.485,23,0.0,258
6844,2,0,1,1,21.32,25.0,25,0.0,331
6845,2,0,1,1,22.96,26.515,19,16.9979,345
6846,2,0,1,1,22.96,26.515,21,15.0013,311
6847,2,0,1,1,24.6,29.545,20,12.998,316
6848,2,0,1,1,25.42,30.305,21,11.0014,485
6849,2,0,1,1,25.42,30.305,17,12.998,757
6850,2,0,1,1,24.6,30.305,26,11.0014,800
6851,2,0,1,1,22.96,26.515,26,7.0015,558
6852,2,0,1,1,22.96,26.515,24,8.9981,379
6853,2,0,1,1,22.14,25.76,45,0.0,243
6854,2,0,1,1,20.5,24.24,51,0.0,158
6855,2,0,1,1,20.5,24.24,59,0.0,79
6856,2,0,1,1,19.68,23.485,48,0.0,41
6857,2,0,1,1,18.86,22.725,59,0.0,11
6858,2,0,1,1,18.86,22.725,51,0.0,5
6859,2,0,1,1,18.04,21.97,58,6.0032,3
6860,2,0,1,1,17.22,21.21,67,6.0032,1
6861,2,0,1,1,17.22,21.21,67,6.0032,27
6862,2,0,1,2,17.22,21.21,58,0.0,126
6863,2,0,1,2,18.04,21.97,62,0.0,366
6864,2,0,1,2,18.04,21.97,72,7.0015,684
6865,2,0,1,2,19.68,23.485,55,8.9981,363
6866,2,0,1,2,22.14,25.76,45,8.9981,167
6867,2,0,1,2,24.6,31.06,43,23.9994,213
6868,2,0,1,2,24.6,31.06,46,27.9993,283
6869,2,0,1,2,24.6,31.06,46,16.9979,251
6870,2,0,1,2,25.42,31.06,46,12.998,258
6871,2,0,1,2,26.24,31.06,44,19.0012,268
6872,2,0,1,2,26.24,31.06,44,19.0012,390
6873,2,0,1,1,27.06,31.06,41,19.9995,744
6874,2,0,1,1,27.06,31.06,41,16.9979,759
6875,2,0,1,1,27.06,31.06,39,15.0013,494
6876,2,0,1,1,26.24,31.06,27,15.0013,372
6877,2,0,1,1,24.6,30.305,23,22.0028,298
6878,2,0,1,1,22.96,26.515,22,11.0014,181
6879,2,0,1,1,21.32,25.0,23,27.9993,131
6880,2,0,1,1,21.32,25.0,23,27.9993,45
6881,2,0,1,1,19.68,23.485,27,22.0028,13
6882,2,0,1,1,18.86,22.725,33,30.0026,18
6883,2,0,1,1,17.22,21.21,41,19.9995,5
6884,2,0,1,1,15.58,19.695,43,19.0012,1
6885,2,0,1,1,15.58,19.695,43,19.0012,29
6886,2,0,1,1,14.76,16.665,46,22.0028,126
6887,2,0,1,1,13.94,16.665,49,12.998,354
6888,2,0,1,1,14.76,17.425,46,15.0013,638
6889,2,0,1,1,16.4,20.455,37,16.9979,351
6890,2,0,1,1,17.22,21.21,35,19.0012,246
6891,2,0,1,2,17.22,21.21,38,15.0013,268
6892,2,0,1,1,18.04,21.97,33,0.0,276
6893,2,0,1,1,18.86,22.725,31,0.0,291
6894,2,0,1,1,18.86,22.725,33,11.0014,287
6895,2,0,1,1,20.5,24.24,31,7.0015,269
6896,2,0,1,1,20.5,24.24,31,12.998,402
6897,2,0,1,1,20.5,24.24,31,11.0014,822
6898,2,0,1,1,20.5,24.24,31,7.0015,698
6899,2,0,1,1,19.68,23.485,31,16.9979,487
6900,2,0,1,1,18.04,21.97,41,12.998,312
6901,2,0,1,1,17.22,21.21,47,12.998,234
6902,2,0,1,1,16.4,20.455,47,12.998,149
6903,2,0,1,1,16.4,20.455,50,8.9981,136
6904,2,0,1,1,16.4,20.455,43,0.0,61
6905,2,0,1,1,14.76,17.425,62,8.9981,38
6906,2,0,1,1,14.76,16.665,50,26.0027,11
6907,2,0,1,1,13.94,15.15,53,22.0028,8
6908,2,0,1,1,13.94,15.91,49,16.9979,5
6909,2,0,1,1,13.12,15.15,53,22.0028,23
6910,2,0,1,1,12.3,13.635,49,26.0027,80
6911,2,0,1,1,12.3,14.395,49,19.0012,246
6912,2,0,1,1,12.3,13.635,49,22.0028,508
6913,2,0,1,1,13.94,15.15,42,22.0028,376
6914,2,0,1,1,14.76,16.665,40,22.0028,238
6915,2,0,1,1,16.4,20.455,37,19.9995,291
6916,2,0,1,1,17.22,21.21,35,19.9995,337
6917,2,0,1,1,18.04,21.97,33,22.0028,411
6918,2,0,1,1,19.68,23.485,29,26.0027,490
6919,2,0,1,1,20.5,24.24,27,19.0012,537
6920,2,0,1,1,20.5,24.24,22,27.9993,536
6921,2,0,1,1,21.32,25.0,23,27.9993,655
6922,2,0,1,1,20.5,24.24,22,31.0009,484
6923,2,0,1,1,19.68,23.485,23,19.9995,412
6924,2,0,1,1,18.86,22.725,24,19.0012,252
6925,2,0,1,1,18.04,21.97,26,8.9981,190
6926,2,0,1,1,16.4,20.455,35,15.0013,158
6927,2,0,1,1,17.22,21.21,30,19.0012,113
6928,2,0,0,1,17.22,21.21,26,19.9995,94
6929,2,0,0,1,16.4,20.455,28,16.9979,69
6930,2,0,0,1,14.76,16.665,29,23.9994,36
6931,2,0,0,1,14.76,16.665,32,16.9979,28
6932,2,0,0,1,13.12,15.91,36,11.0014,7
6933,2,0,0,1,13.12,15.91,33,11.0014,2
6934,2,0,0,1,13.12,15.91,36,12.998,19
6935,2,0,0,1,13.12,15.15,33,19.0012,54
6936,2,0,0,1,13.94,15.91,34,16.9979,123
6937,2,0,0,1,16.4,20.455,30,16.9979,276
6938,2,0,0,1,17.22,21.21,28,16.9979,363
6939,2,0,0,1,18.04,21.97,24,19.9995,495
6940,2,0,0,1,18.86,22.725,23,26.0027,590
6941,2,0,0,1,20.5,24.24,22,12.998,643
6942,2,0,0,1,20.5,24.24,22,19.9995,578
6943,2,0,0,1,21.32,25.0,19,27.9993,626
6944,2,0,0,1,22.14,25.76,19,26.0027,615
